locationId;Estacion_de_Medicion;Material_Particular;Valor;dateUtc;dateLocal;Unidad_Medida;latitude;longitude;Pais;city;isMobile;Entidad;sensorType
10596;Bosa_Jardin_Nuevo_Chile;pm25;25.4;2023-03-12T14:26:03+00:00;2023-03-12T09:26:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10597;Bosa_Jardin_Nuevo_Chile;pm25;25.5;2023-03-12T16:48:05+00:00;2023-03-12T11:48:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10598;Bosa_Jardin_Nuevo_Chile;pm25;25.5;2023-03-12T19:50:10+00:00;2023-03-12T14:50:10-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10599;Bosa_Jardin_Nuevo_Chile;pm25;25.5;2023-03-12T21:18:11+00:00;2023-03-12T16:18:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10600;Bosa_Jardin_Nuevo_Chile;pm25;25.6;2023-03-12T18:48:07+00:00;2023-03-12T13:48:07-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10601;Bosa_Jardin_Nuevo_Chile;pm25;25.6;2023-03-12T20:00:12+00:00;2023-03-12T15:00:12-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10602;Bosa_Jardin_Nuevo_Chile;pm25;25.7;2023-03-12T14:02:02+00:00;2023-03-12T09:02:02-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10603;Bosa_Jardin_Nuevo_Chile;pm25;25.7;2023-03-12T14:24:03+00:00;2023-03-12T09:24:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10604;Bosa_Jardin_Nuevo_Chile;pm25;25.7;2023-03-12T16:42:05+00:00;2023-03-12T11:42:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10605;Bosa_Jardin_Nuevo_Chile;pm25;25.7;2023-03-12T19:58:10+00:00;2023-03-12T14:58:10-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10606;Bosa_Jardin_Nuevo_Chile;pm25;25.8;2023-03-12T17:04:05+00:00;2023-03-12T12:04:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10607;Bosa_Jardin_Nuevo_Chile;pm25;25.8;2023-03-12T22:46:12+00:00;2023-03-12T17:46:12-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10608;Bosa_Jardin_Nuevo_Chile;pm25;25.9;2023-03-12T14:22:05+00:00;2023-03-12T09:22:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10609;Bosa_Jardin_Nuevo_Chile;pm25;25.9;2023-03-12T17:06:07+00:00;2023-03-12T12:06:07-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10610;Bosa_Jardin_Nuevo_Chile;pm25;26.1;2023-03-12T13:06:01+00:00;2023-03-12T08:06:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10611;Bosa_Jardin_Nuevo_Chile;pm25;26.1;2023-03-12T19:38:08+00:00;2023-03-12T14:38:08-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10612;Bosa_Jardin_Nuevo_Chile;pm25;26.1;2023-03-12T21:02:11+00:00;2023-03-12T16:02:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10613;Bosa_Jardin_Nuevo_Chile;pm25;26.2;2023-03-12T13:26:01+00:00;2023-03-12T08:26:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10614;Bosa_Jardin_Nuevo_Chile;pm25;26.3;2023-03-12T12:22:01+00:00;2023-03-12T07:22:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10615;Bosa_Jardin_Nuevo_Chile;pm25;26.4;2023-03-12T16:38:05+00:00;2023-03-12T11:38:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10616;Bosa_Jardin_Nuevo_Chile;pm25;26.4;2023-03-12T16:44:05+00:00;2023-03-12T11:44:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10617;Bosa_Jardin_Nuevo_Chile;pm25;26.5;2023-03-12T19:56:12+00:00;2023-03-12T14:56:12-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10618;Bosa_Jardin_Nuevo_Chile;pm25;26.7;2023-03-12T14:00:06+00:00;2023-03-12T09:00:06-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10619;Bosa_Jardin_Nuevo_Chile;pm25;26.8;2023-03-12T14:30:03+00:00;2023-03-12T09:30:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10620;Bosa_Jardin_Nuevo_Chile;pm25;26.9;2023-03-12T21:12:11+00:00;2023-03-12T16:12:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10621;Bosa_Jardin_Nuevo_Chile;pm25;26.9;2023-03-12T22:32:13+00:00;2023-03-12T17:32:13-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10622;Bosa_Jardin_Nuevo_Chile;pm25;27;2023-03-12T14:04:03+00:00;2023-03-12T09:04:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10623;Bosa_Jardin_Nuevo_Chile;pm25;27;2023-03-12T16:28:04+00:00;2023-03-12T11:28:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10624;Bosa_Jardin_Nuevo_Chile;pm25;27;2023-03-12T17:12:05+00:00;2023-03-12T12:12:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10625;Bosa_Jardin_Nuevo_Chile;pm25;27.1;2023-03-12T13:12:01+00:00;2023-03-12T08:12:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10626;Bosa_Jardin_Nuevo_Chile;pm25;27.1;2023-03-12T14:28:02+00:00;2023-03-12T09:28:02-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10627;Bosa_Jardin_Nuevo_Chile;pm25;27.2;2023-03-12T12:24:00+00:00;2023-03-12T07:24:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10628;Bosa_Jardin_Nuevo_Chile;pm25;27.2;2023-03-12T16:26:04+00:00;2023-03-12T11:26:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10629;Bosa_Jardin_Nuevo_Chile;pm25;27.2;2023-03-12T19:40:07+00:00;2023-03-12T14:40:07-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10630;Bosa_Jardin_Nuevo_Chile;pm25;27.2;2023-03-12T21:00:11+00:00;2023-03-12T16:00:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10631;Bosa_Jardin_Nuevo_Chile;pm25;27.3;2023-03-12T17:08:05+00:00;2023-03-12T12:08:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10632;Bosa_Jardin_Nuevo_Chile;pm25;27.3;2023-03-12T19:52:09+00:00;2023-03-12T14:52:09-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10633;Bosa_Jardin_Nuevo_Chile;pm25;27.4;2023-03-12T16:34:05+00:00;2023-03-12T11:34:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10634;Bosa_Jardin_Nuevo_Chile;pm25;27.7;2023-03-12T14:16:03+00:00;2023-03-12T09:16:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10635;Bosa_Jardin_Nuevo_Chile;pm25;27.9;2023-03-12T14:38:03+00:00;2023-03-12T09:38:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10636;Bosa_Jardin_Nuevo_Chile;pm25;27.9;2023-03-12T21:10:13+00:00;2023-03-12T16:10:13-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10637;Bosa_Jardin_Nuevo_Chile;pm25;28;2023-03-12T13:22:02+00:00;2023-03-12T08:22:02-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10638;Bosa_Jardin_Nuevo_Chile;pm25;28.1;2023-03-12T13:28:01+00:00;2023-03-12T08:28:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10639;Bosa_Jardin_Nuevo_Chile;pm25;28.1;2023-03-12T21:04:11+00:00;2023-03-12T16:04:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10640;Bosa_Jardin_Nuevo_Chile;pm25;28.2;2023-03-12T17:26:05+00:00;2023-03-12T12:26:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10641;Bosa_Jardin_Nuevo_Chile;pm25;28.3;2023-03-12T13:10:01+00:00;2023-03-12T08:10:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10642;Bosa_Jardin_Nuevo_Chile;pm25;28.3;2023-03-12T13:32:02+00:00;2023-03-12T08:32:02-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10643;Bosa_Jardin_Nuevo_Chile;pm25;28.3;2023-03-12T17:22:05+00:00;2023-03-12T12:22:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10644;Bosa_Jardin_Nuevo_Chile;pm25;28.4;2023-03-12T14:08:03+00:00;2023-03-12T09:08:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10645;Bosa_Jardin_Nuevo_Chile;pm25;28.4;2023-03-12T14:12:03+00:00;2023-03-12T09:12:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10646;Bosa_Jardin_Nuevo_Chile;pm25;28.4;2023-03-12T14:32:03+00:00;2023-03-12T09:32:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10647;Bosa_Jardin_Nuevo_Chile;pm25;28.4;2023-03-12T17:20:05+00:00;2023-03-12T12:20:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10648;Bosa_Jardin_Nuevo_Chile;pm25;28.5;2023-03-12T21:14:11+00:00;2023-03-12T16:14:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10649;Bosa_Jardin_Nuevo_Chile;pm25;28.6;2023-03-12T14:14:04+00:00;2023-03-12T09:14:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10650;Bosa_Jardin_Nuevo_Chile;pm25;28.6;2023-03-12T14:50:03+00:00;2023-03-12T09:50:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10651;Bosa_Jardin_Nuevo_Chile;pm25;28.7;2023-03-12T13:30:01+00:00;2023-03-12T08:30:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10652;Bosa_Jardin_Nuevo_Chile;pm25;28.7;2023-03-12T15:06:04+00:00;2023-03-12T10:06:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10653;Bosa_Jardin_Nuevo_Chile;pm25;28.7;2023-03-12T17:24:05+00:00;2023-03-12T12:24:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10654;Bosa_Jardin_Nuevo_Chile;pm25;28.8;2023-03-12T11:32:00+00:00;2023-03-12T06:32:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10655;Bosa_Jardin_Nuevo_Chile;pm25;28.9;2023-03-12T13:36:01+00:00;2023-03-12T08:36:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10656;Bosa_Jardin_Nuevo_Chile;pm25;28.9;2023-03-12T13:54:02+00:00;2023-03-12T08:54:02-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10657;Bosa_Jardin_Nuevo_Chile;pm25;29;2023-03-12T13:34:02+00:00;2023-03-12T08:34:02-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10658;Bosa_Jardin_Nuevo_Chile;pm25;29;2023-03-12T13:40:02+00:00;2023-03-12T08:40:02-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10659;Bosa_Jardin_Nuevo_Chile;pm25;29;2023-03-12T14:54:03+00:00;2023-03-12T09:54:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10660;Bosa_Jardin_Nuevo_Chile;pm25;29;2023-03-12T19:54:08+00:00;2023-03-12T14:54:08-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10661;Bosa_Jardin_Nuevo_Chile;pm25;29.1;2023-03-12T15:58:06+00:00;2023-03-12T10:58:06-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10662;Bosa_Jardin_Nuevo_Chile;pm25;29.1;2023-03-12T16:22:04+00:00;2023-03-12T11:22:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10663;Bosa_Jardin_Nuevo_Chile;pm25;29.2;2023-03-12T13:38:01+00:00;2023-03-12T08:38:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10664;Bosa_Jardin_Nuevo_Chile;pm25;29.2;2023-03-12T17:16:05+00:00;2023-03-12T12:16:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10665;Bosa_Jardin_Nuevo_Chile;pm25;29.3;2023-03-12T14:36:03+00:00;2023-03-12T09:36:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10666;Bosa_Jardin_Nuevo_Chile;pm25;29.3;2023-03-12T14:40:02+00:00;2023-03-12T09:40:02-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10667;Bosa_Jardin_Nuevo_Chile;pm25;29.3;2023-03-12T17:28:05+00:00;2023-03-12T12:28:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10668;Bosa_Jardin_Nuevo_Chile;pm25;29.4;2023-03-12T16:14:05+00:00;2023-03-12T11:14:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10669;Bosa_Jardin_Nuevo_Chile;pm25;29.4;2023-03-12T17:14:06+00:00;2023-03-12T12:14:06-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10670;Bosa_Jardin_Nuevo_Chile;pm25;29.5;2023-03-12T15:00:04+00:00;2023-03-12T10:00:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10671;Bosa_Jardin_Nuevo_Chile;pm25;29.5;2023-03-12T17:30:05+00:00;2023-03-12T12:30:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10672;Bosa_Jardin_Nuevo_Chile;pm25;29.6;2023-03-12T14:58:03+00:00;2023-03-12T09:58:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10673;Bosa_Jardin_Nuevo_Chile;pm25;29.7;2023-03-12T16:02:05+00:00;2023-03-12T11:02:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10674;Bosa_Jardin_Nuevo_Chile;pm25;29.8;2023-03-12T15:08:04+00:00;2023-03-12T10:08:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10675;Bosa_Jardin_Nuevo_Chile;pm25;29.9;2023-03-12T13:16:02+00:00;2023-03-12T08:16:02-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10676;Bosa_Jardin_Nuevo_Chile;pm25;29.9;2023-03-12T14:42:02+00:00;2023-03-12T09:42:02-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10677;Bosa_Jardin_Nuevo_Chile;pm25;29.9;2023-03-12T15:10:04+00:00;2023-03-12T10:10:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10678;Bosa_Jardin_Nuevo_Chile;pm25;30;2023-03-12T13:20:03+00:00;2023-03-12T08:20:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10679;Bosa_Jardin_Nuevo_Chile;pm25;30.1;2023-03-12T14:44:03+00:00;2023-03-12T09:44:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10680;Bosa_Jardin_Nuevo_Chile;pm25;30.2;2023-03-12T17:32:05+00:00;2023-03-12T12:32:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10681;Bosa_Jardin_Nuevo_Chile;pm25;30.5;2023-03-12T14:34:03+00:00;2023-03-12T09:34:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10682;Bosa_Jardin_Nuevo_Chile;pm25;30.5;2023-03-12T15:52:04+00:00;2023-03-12T10:52:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10683;Bosa_Jardin_Nuevo_Chile;pm25;30.7;2023-03-12T14:46:03+00:00;2023-03-12T09:46:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10684;Bosa_Jardin_Nuevo_Chile;pm25;30.7;2023-03-12T16:08:04+00:00;2023-03-12T11:08:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10685;Bosa_Jardin_Nuevo_Chile;pm25;30.8;2023-03-12T17:50:05+00:00;2023-03-12T12:50:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10686;Bosa_Jardin_Nuevo_Chile;pm25;30.9;2023-03-12T13:18:01+00:00;2023-03-12T08:18:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10687;Bosa_Jardin_Nuevo_Chile;pm25;30.9;2023-03-12T17:36:05+00:00;2023-03-12T12:36:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10688;Bosa_Jardin_Nuevo_Chile;pm25;31;2023-03-12T15:04:04+00:00;2023-03-12T10:04:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10689;Bosa_Jardin_Nuevo_Chile;pm25;31.1;2023-03-12T15:02:04+00:00;2023-03-12T10:02:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10690;Bosa_Jardin_Nuevo_Chile;pm25;31.3;2023-03-12T15:56:03+00:00;2023-03-12T10:56:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10691;Bosa_Jardin_Nuevo_Chile;pm25;31.4;2023-03-12T13:46:01+00:00;2023-03-12T08:46:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10692;Bosa_Jardin_Nuevo_Chile;pm25;31.5;2023-03-12T15:26:04+00:00;2023-03-12T10:26:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10693;Bosa_Jardin_Nuevo_Chile;pm25;31.5;2023-03-12T15:50:04+00:00;2023-03-12T10:50:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10694;Bosa_Jardin_Nuevo_Chile;pm25;31.7;2023-03-12T17:38:05+00:00;2023-03-12T12:38:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10695;Bosa_Jardin_Nuevo_Chile;pm25;31.8;2023-03-12T15:54:03+00:00;2023-03-12T10:54:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10696;Bosa_Jardin_Nuevo_Chile;pm25;31.8;2023-03-12T17:42:05+00:00;2023-03-12T12:42:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10697;Bosa_Jardin_Nuevo_Chile;pm25;31.9;2023-03-12T17:48:05+00:00;2023-03-12T12:48:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10698;Bosa_Jardin_Nuevo_Chile;pm25;32;2023-03-12T15:38:04+00:00;2023-03-12T10:38:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10699;Bosa_Jardin_Nuevo_Chile;pm25;32.1;2023-03-12T15:46:03+00:00;2023-03-12T10:46:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10700;Bosa_Jardin_Nuevo_Chile;pm25;32.1;2023-03-12T17:44:05+00:00;2023-03-12T12:44:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10701;Bosa_Jardin_Nuevo_Chile;pm25;32.2;2023-03-12T13:44:01+00:00;2023-03-12T08:44:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10702;Bosa_Jardin_Nuevo_Chile;pm25;32.3;2023-03-12T15:30:04+00:00;2023-03-12T10:30:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10703;Bosa_Jardin_Nuevo_Chile;pm25;32.4;2023-03-12T17:46:05+00:00;2023-03-12T12:46:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10704;Bosa_Jardin_Nuevo_Chile;pm25;33;2023-03-12T15:42:04+00:00;2023-03-12T10:42:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10705;Bosa_Jardin_Nuevo_Chile;pm25;33.1;2023-03-12T15:44:03+00:00;2023-03-12T10:44:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10706;Bosa_Jardin_Nuevo_Chile;pm25;33.3;2023-03-12T15:48:03+00:00;2023-03-12T10:48:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10707;Bosa_Jardin_Nuevo_Chile;pm25;33.5;2023-03-12T15:36:03+00:00;2023-03-12T10:36:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10708;Bosa_Jardin_Nuevo_Chile;pm25;33.8;2023-03-12T15:32:04+00:00;2023-03-12T10:32:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10709;Bosa_Jardin_Nuevo_Chile;pm25;33.9;2023-03-12T15:20:05+00:00;2023-03-12T10:20:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10710;Bosa_Jardin_Nuevo_Chile;pm25;35.1;2023-03-12T15:28:04+00:00;2023-03-12T10:28:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10711;Bosa_Jardin_Nuevo_Chile;pm25;35.2;2023-03-12T15:16:04+00:00;2023-03-12T10:16:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10712;Bosa_Jardin_Nuevo_Chile;pm25;41.6;2023-03-13T00:34:17+00:00;2023-03-12T19:34:17-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10713;Bosa_Jardin_Nuevo_Chile;um010;0.59;2023-03-12T10:47:59+00:00;2023-03-12T05:47:59-05:00;particulas/cm³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10714;Bosa_Jardin_Nuevo_Chile;um010;0.6;2023-03-12T18:00:07+00:00;2023-03-12T13:00:07-05:00;particulas/cm³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10715;Bosa_Jardin_Nuevo_Chile;um010;0.61;2023-03-12T10:15:59+00:00;2023-03-12T05:15:59-05:00;particulas/cm³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10716;Bosa_Jardin_Nuevo_Chile;um010;0.63;2023-03-12T10:49:59+00:00;2023-03-12T05:49:59-05:00;particulas/cm³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10717;Bosa_Jardin_Nuevo_Chile;um010;0.64;2023-03-12T17:54:05+00:00;2023-03-12T12:54:05-05:00;particulas/cm³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10718;Bosa_Jardin_Nuevo_Chile;um010;0.65;2023-03-12T10:21:58+00:00;2023-03-12T05:21:58-05:00;particulas/cm³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10719;Bosa_Jardin_Nuevo_Chile;um010;0.66;2023-03-12T10:51:59+00:00;2023-03-12T05:51:59-05:00;particulas/cm³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10720;Bosa_Jardin_Nuevo_Chile;um010;0.66;2023-03-12T23:44:14+00:00;2023-03-12T18:44:14-05:00;particulas/cm³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10721;Bosa_Jardin_Nuevo_Chile;um010;0.66;2023-03-12T23:46:15+00:00;2023-03-12T18:46:15-05:00;particulas/cm³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10722;Bosa_Jardin_Nuevo_Chile;um010;0.67;2023-03-12T10:20:00+00:00;2023-03-12T05:20:00-05:00;particulas/cm³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
10723;Bosa_Jardin_Nuevo_Chile;um010;0.67;2023-03-12T23:50:15+00:00;2023-03-12T18:50:15-05:00;particulas/cm³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
